id,food_group_id,type,name,detail
2840,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, SPECIAL CARE, ADVANCE 24, with iron, ready-to-feed, with ARA and DHA (formerly ROSS)"
2841,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, with iron, ready-to-feed (formerly ROSS)"
2842,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, with iron, liquid concentrate (formerly ROSS)"
2843,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, with iron, powder, not reconstituted (formerly ROSS)"
2844,3,Infant formula, MEAD JOHNSON,"ENFAMIL, NUTRAMIGEN, LIPIL, with iron, liquid concentrate not reconstituted, with ARA and DHA"
2845,3,Infant formula, MEAD JOHNSON,"ENFAMIL, NUTRAMIGEN, LIPIL, with iron, ready-to-feed, with ARA and DHA"
2846,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ALIMENTUM, with iron, ready-to-feed (formerly ROSS)"
2849,3,Infant formula, MEAD JOHNSON,"ENFAMIL, ENFACARE LIPIL, with iron, powder, with ARA and DHA"
2850,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, with iron, ready-to-feed (formerly ROSS)"
2851,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, with iron, liquid concentrate, not reconstituted (formerly ROSS)"
2852,3,Infant formula, MEAD JOHNSON,"ENFAMIL, PROSOBEE LIPIL, with iron, powder, not reconstituted, with ARA and DHA"
2853,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, with iron, powder, not reconstituted (formerly ROSS)"
2854,3,Infant formula, MEAD JOHNSON,"ENFAMIL, PROSOBEE, LIPIL, liquid concentrate, not reconstituted, with ARA and DHA"
2855,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, low iron, ready-to-feed (formerly ROSS)"
2856,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, low iron, liquid concentrate, not reconstituted (formerly ROSS)"
2857,3,Infant formula, MEAD JOHNSON,"PROSOBEE LIPIL, with iron, ready to feed, with ARA and DHA"
2858,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, low iron, powder, not reconstituted (formerly ROSS)"
2859,3,Infant formula, NESTLE,"GOOD START SOY, with DHA and ARA, ready-to-feed"
2860,3,Child formula, ABBOTT NUTRITION,"PEDIASURE, ready-to-feed (formerly ROSS)"
2861,3,Infant formula, MEAD JOHNSON,"NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA"
2864,3,Infant formula, MEAD JOHNSON,"NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA"
2867,3,Infant formula, NESTLE,"GOOD START SOY, with ARA and DHA, powder"
2868,3,Infant formula, MEAD JOHNSON,"ENFAMIL, LACTOFREE, ready-to-feed"
2869,3,Infant formula, MEAD JOHNSON,"ENFAMIL, LACTOFREE, with iron, powder, not reconstituted"
2870,3,Child formula, ABBOTT NUTRITION,"PEDIASURE, ready-to-feed, with iron and fiber (formerly ROSS)"
2900,3,Infant formula, NESTLE,"GOOD START 2 ESSENTIALS, with iron, ready-to-feed"
2901,3,Infant formula, NESTLE,"GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted"
2913,3,Infant formula, NESTLE,"GOOD START 2 ESSENTIALS, with iron, powder"
2925,3,Infant formula, NESTLE,"GOOD START ESSENTIALS SOY, with iron, ready-to-feed"
2926,3,Infant formula, NESTLE,"GOOD START ESSENTIALS SOY, with iron, liquid concentrate, not reconstituted"
2928,3,Infant formula, NESTLE,"GOOD START ESSENTIALS SOY, with iron, powder"
2929,3,Infant formula, MEAD JOHNSON,"NEXT STEP PROSOBEE, powder, not reconstituted"
2930,3,Infant formula, MEAD JOHNSON,",NEXT STEP PROSOBEE, prepared from powder"
2934,3,Babyfood, corn and sweet potatoes,strained
2935,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA (formerly ROSS)"
2936,3,Infant formula, PBM PRODUCTS,"store brand, ready-to-feed (formerly WYETH-AYERST)"
2937,3,Infant formula, PBM PRODUCTS,"store brand, liquid concentrate, not reconstituted (formerly WYETH-AYERST)"
2938,3,Infant formula, PBM PRODUCTS,"store brand, powder (formerly WYETH-AYERST)"
2939,3,Infant formula, PBM PRODUCTS,"store brand, soy, ready-to-feed (formerly WYETH-AYERST)"
2940,3,Infant formula, PBM PRODUCTS,"store brand, soy, liquid concentrate, not reconstituted (formerly WYETH-AYERST)"
2941,3,Infant formula, PBM PRODUCTS,"store brand, soy, powder (formerly WYETH-AYERST)"
2942,3,Infant formula, MEAD JOHNSON,"ENFAMIL, AR LIPIL, ready-to-feed, with ARA and DHA"
2943,3,Infant formula, MEAD JOHNSON,"ENFAMIL, AR LIPIL, powder, with ARA and DHA"
2944,3,Infant formula, ABBOTT NUTRITION,"SIMILAC NEOSURE, ready-to-feed, with ARA and DHA (formerly ROSS)"
2945,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, NEOSURE, powder, with ARA and DHA (formerly ROSS)"
2946,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, SENSITIVE (LACTOSE FREE) ready-to-feed, with ARA and DHA (formerly ROSS)"
2947,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA (formerly ROSS)"
2948,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA (formerly ROSS)"
2949,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ADVANCE, with iron, ready-to-feed (formerly ROSS)"
2950,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ADVANCE, with iron, powder, not reconstituted (formerly ROSS)"
2951,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ADVANCE, with iron, liquid concentrate, not reconstituted (formerly ROSS)"
2952,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, ADVANCE with iron, liquid concentrate (formerly ROSS)"
2953,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, ADVANCE with iron, ready-to-feed (formerly ROSS)"
2954,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, ISOMIL, ADVANCE with iron, powder, not reconstituted (formerly ROSS)"
2955,3,Infant Formula, MEAD JOHNSON,"ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA"
2956,3,Babyfood, yogurt,"whole milk, with fruit, multigrain cereal and added DHA"
2957,3,Infant formula, ABBOTT NUTRITION,"ALIMENTUM ADVANCE, with iron, powder, not reconstituted, with DHA and ARA (formerly ROSS)"
2959,3,Babyfood, mashed cheddar potatoes and broccoli,toddlers
2960,3,Infant formula, NESTLE,"GOOD START SUPREME, with iron, DHA and ARA, ready-to-feed"
2961,3,Infant formula, NESTLE,"GOOD START SUPREME, with iron, DHA and ARA, prepared from liquid concentrate"
2963,3,Infant Formula, MEAD JOHNSON,"ENFAMIL GENTLEASE LIPIL, with iron, prepared from powder"
2964,3,Baby food, fortified cereal bar,fruit filling
2965,3,Babyfood, yogurt,"whole milk, with fruit, multigrain cereal and added iron"
2966,3,Infant formula, NESTLE,"GOOD START SOY, with DHA and ARA, liquid concentrate"
2967,3,Toddler formula, MEAD JOHNSON,"ENFAGROW, PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), powder"
2968,3,Toddler formula, MEAD JOHNSON,"ENFAGROW PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), ready-to-feed"
2980,3,Infant Formula, MEAD JOHNSON,"ENFAMIL, GENTLEASE, powder"
2981,3,Infant formula, MEAD JOHNSON,"ENFAMIL, ENFAGROW, GENTLEASE, Toddler, ready-to-feed"
2982,3,Infant formula, MEAD JOHNSON,"ENFAMIL, Enfagrow, Soy, Toddler ready-to-feed"
2983,3,Infant formula, MEAD JOHNSON,"ENFAMIL, NUTRAMIGEN AA, ready-to-feed"
2984,3,Infant formula, MEAD JOHNSON,"ENFAMIL, Premature, 20 calories ready-to-feed"
2985,3,Infant formula, MEAD JOHNSON,"ENFAMIL, Premature, 24 calo ready-to-feed"
2986,3,Infant Formula, MEAD JOHNSON,"ENFAMIL, Premium, Newborn, ready-to-feed"
2987,3,Infant formula, GERBER,"GOOD START 2 Soy, with iron, ready-to-feed"
2988,3,Infant formula, GERBER,"GOOD START, PROTECT PLUS, ready-to-feed"
2989,3,Infant Formula, GERBER GOOD START 2,"GENTLE PLUS, ready-to-feed"
2990,3,Infant formula, GERBER,"GOOD START 2, PROTECT PLUS, ready-to-feed"
2991,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, GO AND GROW, ready-to-feed, with ARA and DHA (formerly ROSS)"
2992,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, Expert Care, Diarrhea, ready- to- feed with ARA and DHA"
2993,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, For Spit Up, ready-to-feed, with ARA and DHA (formerly ROSS)"
2994,3,Babyfood, fruit,"banana and strawberry, junior"
2995,3,Babyfood, banana with mixed berries,strained
2996,3,Babyfood, Multigrain whole grain cereal,dry
2997,3,Babyfood, Baby MUM MUM Rice Biscuits,
2998,3,Babyfood, Snack,"GERBER, GRADUATES, LIL CRUNCHIES, baked whole grain corn snack"
2999,3,Infant formula, ABBOTT NUTRITION,"SIMILAC, For Spit Up, powder, with ARA and DHA (formerly ROSS)"
3001,4,Fat, beef tallow,
3002,4,Lard,,
3011,4,Salad dressing, KRAFT Mayo Light Mayonnaise,
3013,4,Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing,
3014,4,Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing,
3015,4,Salad dressing, russian dressing,
3016,4,Salad dressing, sesame seed dressing,regular
3017,4,Salad dressing, thousand island,"commercial, regular"
3018,4,Salad dressing, mayonnaise type,"regular, with salt"
3020,4,Salad dressing, french dressing,reduced fat
3021,4,Salad dressing, italian dressing,"commercial, reduced fat"
3022,4,Salad dressing, russian dressing,low calorie
3023,4,Salad dressing, thousand island dressing,reduced fat
3025,4,Salad dressing, mayonnaise,regular
3026,4,Salad dressing, mayonnaise,"soybean and safflower oil, with salt"
3027,4,Salad dressing, mayonnaise,"imitation, soybean"
3028,4,Salad dressing, mayonnaise,"imitation, milk cream"
3029,4,Salad dressing, mayonnaise,"imitation, soybean without cholesterol"
3030,4,Sandwich spread, with chopped pickle,"regular, unspecified oils"
3031,4,Shortening, household,soybean (partially hydrogenated)-cottonseed (partially hydrogenated)
3034,4,Oil, soybean,"salad or cooking, (partially hydrogenated)"
3037,4,Oil, rice bran,
3038,4,Oil, wheat germ,
3042,4,Oil, peanut,salad or cooking
3044,4,Oil, soybean,salad or cooking
3047,4,Oil, coconut,
3053,4,Oil, olive,salad or cooking
3055,4,Oil, palm,
3058,4,Oil, sesame,salad or cooking
3060,4,Oil, sunflower,linoleic (less than 60%)
3073,4,Margarine, regular,"hard, soybean (hydrogenated)"
3114,4,Salad dressing, italian dressing,"commercial, regular"
3120,4,Salad dressing, french dressing,"commercial, regular"
3128,4,Margarine-like, vegetable oil spread,"unspecified oils, approximately 37% fat, with salt"
3133,4,Salad dressing, french,home recipe
3135,4,Salad dressing, home recipe,vinegar and oil
3141,4,Salad dressing, french dressing,"commercial, regular, without salt"
3142,4,Salad dressing, french dressing,"reduced fat, without salt"
3143,4,Salad dressing, italian dressing,"commercial, regular, without salt"
3144,4,Salad dressing, italian dressing,"reduced fat, without salt"
3145,4,Salad dressing, mayonnaise,"soybean oil, without salt"
3146,4,Salad dressing, french,"cottonseed, oil, home recipe"
3367,4,Salad dressing, french dressing,fat-free
3501,4,Oil, cocoa butter,
3502,4,Oil, cottonseed,salad or cooking
3506,4,Oil, sunflower,"linoleic, (approx. 65%)"
3510,4,Oil, safflower,"salad or cooking, linoleic, (over 70%)"
3511,4,Oil, safflower,"salad or cooking, high oleic (primary safflower oil of commerce)"
3513,4,Vegetable oil, palm kernel,
3514,4,Oil, poppyseed,
3515,4,Oil, tomatoseed,
3516,4,Oil, teaseed,
3517,4,Oil, grapeseed,
3518,4,Oil, corn,"industrial and retail, all purpose salad or cooking"
3520,4,Fat, mutton tallow,
3528,4,Oil, walnut,
3529,4,Oil, almond,
3530,4,Oil, apricot kernel,
3531,4,Oil, soybean lecithin,
3532,4,Oil, hazelnut,
3534,4,Oil, babassu,
3536,4,Oil, sheanut,
3539,4,Salad dressing, blue or roquefort cheese dressing,"commercial, regular"
3541,4,Oil, cupu assu,
3542,4,Fat, chicken,
3543,4,Oil, soybean,"salad or cooking, (partially hydrogenated) and cottonseed"
3544,4,Shortening, household,lard and vegetable oil
3545,4,Oil, sunflower,"linoleic, (partially hydrogenated)"
3546,4,Shortening bread, soybean (hydrogenated) and cottonseed,
3548,4,Shortening cake mix, soybean (hydrogenated) and cottonseed (hydrogenated),
3549,4,Shortening industrial, lard and vegetable oil,
3550,4,Shortening frying (heavy duty), beef tallow and cottonseed,
3551,4,Shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated),
3554,4,Shortening industrial, soybean (hydrogenated) and cottonseed,
3556,4,Shortening frying (heavy duty), palm (hydrogenated),
3559,4,Shortening household soybean (hydrogenated) and palm,,
3560,4,Shortening frying (heavy duty), soybean (hydrogenated),linoleic (less than 1%)
3570,4,Shortening, confectionery,fractionated palm
3572,4,Oil, nutmeg butter,
3573,4,Oil, ucuhuba butter,
3574,4,Fat, duck,
3575,4,Fat, turkey,
3576,4,Fat, goose,
3581,4,Oil, avocado,
3582,4,Oil, canola,
3583,4,Oil, mustard,
3584,4,Oil, sunflower,high oleic (70% and over)
3585,4,Margarine-like, margarine-butter blend,soybean oil and butter
3586,4,Shortening, special purpose for cakes and frostings,soybean (hydrogenated)
3587,4,Shortening, special purpose for baking,soybean (hydrogenated) palm and cottonseed
3588,4,Oil, oat,
3589,4,Fish oil, cod liver,
3590,4,Fish oil, herring,
3591,4,Fish oil, menhaden,
3592,4,Fish oil, menhaden,fully hydrogenated
3593,4,Fish oil, salmon,
3594,4,Fish oil, sardine,
3595,4,Shortening, multipurpose,soybean (hydrogenated) and palm (hydrogenated)
3600,4,Margarine-like, vegetable oil-butter spread,"tub, with salt"
3601,4,Butter, light,"stick, with salt"
3602,4,Butter, light,"stick, without salt"
3606,4,Meat drippings (lard, beef tallow,mutton tallow)
3609,4,Animal fat, bacon grease,
3610,4,Margarine, regular,"80% fat, composite, stick, with salt"
3611,4,Margarine, regular,"80% fat, composite, tub, with salt"
3612,4,Margarine-like, vegetable oil spread,"60% fat, stick, with salt"
3613,4,Margarine-like, vegetable oil spread,"60% fat, tub, with salt"
3614,4,Margarine-like, vegetable oil spread,"60% fat, stick/tub/bottle, with salt"
3615,4,Shortening, vegetable,"household, composite"
3617,4,Margarine, regular,"80% fat, composite, stick, without salt"
3618,4,Margarine, regular,"80% fat, composite, tub, without salt"
3620,4,Margarine-like, vegetable oil spread,"60% fat, stick/tub/bottle, without salt"
3624,4,Margarine-like, vegetable oil spread,"fat free, liquid, with salt"
3626,4,Margarine-like spread with yogurt, 70% fat,"stick, with salt"
3627,4,Margarine-like spread with yogurt, approximately 40% fat,"tub, with salt"
3628,4,Margarine, 80% fat,"stick, includes regular and hydrogenated corn and soybean oils"
3629,4,Margarine, margarine-type vegetable oil spread,"70% fat, soybean and partially hydrogenated soybean, stick"
3630,4,Margarine Spread, approximately 48% fat,tub
3631,4,Margarine-like, vegetable oil spread,"fat-free, tub"
3633,4,Margarine-like, vegetable oil spread,"20% fat, with salt"
3634,4,Margarine-like, vegetable oil spread,"20% fat, without salt"
3635,4,Salad dressing, thousand island dressing,fat-free
3636,4,Salad dressing, italian dressing,fat-free
3638,4,Salad dressing, ranch dressing,fat-free
3639,4,Salad dressing, ranch dressing,"commercial, regular"
3640,4,Salad dressing, ranch dressing,reduced fat
3641,4,Salad dressing, mayonnaise,light
3642,4,Oil, industrial,"mid-oleic, sunflower"
3643,4,Oil, industrial,"canola with antifoaming agent, principal uses salads, woks and light frying"
3644,4,Oil, industrial,"canola for salads, woks and light frying"
3645,4,Oil, industrial,canola (partially hydrogenated) oil for deep fat frying
3646,4,Oil, industrial,"coconut, principal uses candy coatings, oil sprays, roasting nuts"
3648,4,Oil, industrial,"soy (partially hydrogenated), principal uses popcorn and flavoring vegetables"
3649,4,Shortening, industrial,"soy (partially hydrogenated), pourable liquid fry shortening"
3650,4,Oil, industrial,"soy, refined, for woks and light frying"
3651,4,Oil, industrial,"soy (partially hydrogenated), multiuse for non-dairy butter flavor"
3652,4,Oil, industrial,"soy ( partially hydrogenated), all purpose"
3653,4,Oil, industrial,"soy (partially hydrogenated ) and soy (winterized), pourable clear fry"
3654,4,Oil, industrial,"soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening"
3655,4,Margarine-like shortening, industrial,"soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries"
3656,4,Oil, industrial,"palm kernel, confection fat, uses similar to high quality cocoa butter"
3657,4,Oil, industrial,"palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter"
3658,4,Oil, industrial,"palm kernel (hydrogenated), confection fat, intermediate grade product"
3659,4,Oil, industrial,"coconut, confection fat, typical basis for ice cream coatings"
3660,4,Oil, industrial,"palm kernel (hydrogenated) , used for whipped toppings, non-dairy"
3661,4,Oil, industrial,"coconut (hydrogenated), used for whipped toppings and coffee whiteners"
3662,4,Oil, industrial,"palm and palm kernel, filling fat (non-hydrogenated)"
3663,4,Oil, industrial,"palm kernel (hydrogenated), filling fat"
3664,4,Oil, industrial,"soy (partially hydrogenated ), palm, principal uses icings and fillings"
3665,4,Margarine, industrial,"non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries"
3666,4,Shortening, industrial,soy (partially hydrogenated ) and corn for frying
3667,4,Shortening, industrial,soy (partially hydrogenated ) for baking and confections
3668,4,Margarine, industrial,"soy and partially hydrogenated soy oil, use for baking, sauces and candy"
3669,4,USDA Commodity Food, oil,"vegetable, soybean, refined"
3670,4,USDA Commodity Food, oil,"vegetable, low saturated fat"
3673,4,Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil,
3674,4,Margarine-like spread, SMART BALANCE Light Buttery Spread,
3675,4,Margarine-like spread, SMART BEAT Super Light without saturated fat,
3676,4,Margarine-like spread, SMART BEAT Smart Squeeze,
3677,4,Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil),
3678,4,Oil, vegetable,"Natreon canola, high stability, non trans, high oleic (70%)"
3679,4,Oil, PAM cooking spray,original
3683,4,Margarine, margarine-like vegetable oil spread,"67-70% fat, tub"
3684,4,Margarine, 80% fat,"tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)"
3685,4,Oil, cooking and salad,"ENOVA, 80% diglycerides"
3686,4,Salad dressing, honey mustard dressing,reduced calorie
3687,4,Margarine-like spread, BENECOL Light Spread,
3688,4,Salad dressing, spray-style dressing,assorted flavors
3689,4,Salad Dressing, mayonnaise,"light, SMART BALANCE, Omega Plus light"
3690,4,Margarine-like, vegetable oil spread,"approximately 37% fat, unspecified oils, with salt, with added vitamin D"
3691,4,Margarine, regular,"80% fat, composite, stick, with salt, with added vitamin D"
3692,4,Margarine, regular,"80% fat, composite, tub, with salt, with added vitamin D"
3693,4,Margarine-like, vegetable oil spread,"60% fat, stick, with salt, with added vitamin D"
3694,4,Margarine-like, vegetable oil spread,"60% fat, tub, with salt, with added vitamin D"
3695,4,Margarine-like vegetable-oil spread, stick/tub/bottle,"60% fat, with added vitamin D"
3696,4,Margarine, regular,"80% fat, composite, stick, without salt, with added vitamin D"
3697,4,Margarine-like, vegetable oil spread,"60% fat, stick/tub/bottle, without salt, with added vitamin D"
3698,4,Oil, industrial,"canola, high oleic"
3699,4,Oil, industrial,"soy, low linolenic"
3700,4,Oil, industrial,"soy, ultra low linolenic"
